"GD_mean" "nb_species" "nb_indv_mean" "SST" "Alt" "regions" "cell" "x" "y"
0.208117907186186 16 -0.19250490792134 -0.285567437504469 0.254863599762356 5 3462 -0.919577170255841 0.787920282702939
-0.174778095298525 15 -0.282025102870407 -0.494566059369695 0.231321851639414 5 3463 -0.919577170255841 0.85185910664692
0.445342061113811 9 -0.543847608527897 -0.715857294405962 -0.0356679178954207 5 3464 -0.919577170255841 0.915797930590902
0.312335316333122 4 -0.235821131283792 -0.922297154055794 -0.0344322683403947 5 3465 -0.919577170255841 0.979736754534883
-0.0642826934857475 5 -0.374433046043639 -1.13140398694849 -0.0918910713094751 5 3466 -0.919577170255841 1.04367557847886
-0.0885397336020004 4 -0.755615811633219 0.71879212460008 -0.421080082521603 5 3531 -0.892006892959978 0.468226162983032
0.861155558553317 4 -0.928880705083028 0.312102620907641 -0.389174237736725 5 3533 -0.892006892959978 0.596103810870995
-0.84553184257397 2 -0.58235091818341 0.101891777206532 -0.399575846462922 5 3534 -0.892006892959978 0.660042634814976
0.0125771693708208 8 -0.235821131283792 -0.31543228855341 -0.130031878442646 5 3536 -0.892006892959978 0.787920282702939
-0.223803694500144 17 -0.500814497736441 -0.49016712360994 0.486726812343884 5 3537 -0.892006892959978 0.85185910664692
0.358998146154202 3 -0.466840989216872 -0.928390958196042 0.0182823815508075 5 3539 -0.892006892959978 0.979736754534883
0.314804621334496 26 0.00408410580055735 -1.15597560027525 -0.124779067972243 5 3540 -0.892006892959978 1.04367557847886
-0.403379712583603 8 -0.0625562378339837 -1.42123930821101 -0.181732499291601 5 3541 -0.892006892959978 1.10761440242285
0.426723936611971 3 -0.697860847149948 -1.71524276715387 0.0688587622146882 5 3542 -0.892006892959978 1.17155322636683
0.308470982555383 7 -0.532846662912037 -0.341334050738213 -0.318216243271548 5 3610 -0.864436615664114 0.787920282702939
-1.03660943353717 10 -0.478391982113525 -0.509794968381988 -0.0608710793774937 5 3611 -0.864436615664114 0.85185910664692
-0.956483907328603 7 -0.58235091818341 -0.702880348463433 0.421492269895205 5 3612 -0.864436615664114 0.915797930590902
-0.24793589991243 3 -0.81337077611649 -0.928232835681674 0.213899925089489 5 3613 -0.864436615664114 0.979736754534883
-0.0314754423805081 21 0.919278158381599 -1.17568553367414 -0.0262533217922616 5 3614 -0.864436615664114 1.04367557847886
-0.138382638680065 11 1.30781155581451 -1.46053842327012 -0.0270640789768773 5 3615 -0.864436615664114 1.10761440242285
-0.443704456062124 4 -0.322453578008697 -1.74201889124324 -0.000275314835407245 5 3616 -0.864436615664114 1.17155322636683
-0.0619975468483451 3 -0.466840989216872 -0.520091461357162 -0.344169516122171 5 3685 -0.836866338368251 0.85185910664692
-0.718880870652824 6 -0.58235091818341 -0.729038418522804 -0.266024218333361 5 3686 -0.836866338368251 0.915797930590902
0.137522065776312 10 2.18988737701353 -1.48370340637187 -0.110872855353015 5 3689 -0.836866338368251 1.10761440242285
1.7934705957535 2 2.18988737701353 0.47283659519129 0.21251308344528 7 3732 -0.809296061072388 -0.874489139840577
-1.06314388804454 2 -0.755615811633219 0.656845410250452 0.266955579310421 7 3738 -0.809296061072388 -0.490856196176688
0.424129114765923 6 0.110708655615825 -0.993206355899932 -0.145561394750315 5 3761 -0.809296061072388 0.979736754534883
0.585165398085037 7 4.12055333259713 -1.50026564290624 -0.114446298435374 5 3763 -0.809296061072388 1.10761440242285
-0.371533167265503 2 0.457238442515443 -1.78937531982442 0.110923349811962 5 3764 -0.809296061072388 1.17155322636683
0.939146605512761 4 -0.149188684558888 0.985006355525756 -0.232786084671137 7 3809 -0.781725783776525 -0.682672668008632
1.7710623357889 3 -0.466840989216872 0.734192522971997 1.14111193561919 7 3814 -0.781725783776525 -0.362978548288726
0.28157799873651 2 -0.235821131283792 0.885166426794248 0.522325578022402 7 3818 -0.781725783776525 -0.1072232525128
-0.69619443690461 7 0.0612044003444523 -1.27885655579043 -0.0162579399205972 5 3836 -0.781725783776525 1.04367557847886
0.101007361974167 23 2.23508691443522 -1.52767447006234 -0.0531248368799752 5 3837 -0.781725783776525 1.10761440242285
-0.445703451538579 35 -0.305127088663716 -1.79682137337645 0.0358282115133777 5 3838 -0.781725783776525 1.17155322636683
-0.0370826270890669 13 -0.529038643275778 -1.8054817641545 0.147035803516133 5 3912 -0.754155506480662 1.17155322636683
-2.26191225838553 2 -0.755615811633219 0.97006114967293 -0.222447096242295 7 3956 -0.726585229184799 -0.746611491952614
0.844728006892632 2 0.457238442515443 0.988672499454246 -0.27232277905044 7 3957 -0.726585229184799 -0.682672668008632
-2.46375735021365 2 0.977033122864869 1.02211643705665 -0.189399489823918 7 3961 -0.726585229184799 -0.426917372232707
1.81705211126074 4 -0.0625562378339837 0.936413378287865 -0.181384429048376 7 4027 -0.699014951888935 -0.938427963784558
-1.802514205872 2 4.96212567221047 0.953564736701147 -0.219455686989684 7 4028 -0.699014951888935 -0.874489139840577
1.34294410625669 4 1.23693046303958 1.00307974573545 -0.285163212927593 7 4033 -0.699014951888935 -0.55479502012067
0.470295575155436 2 -0.235821131283792 -1.77928229319469 -0.0552534252367116 5 4060 -0.699014951888935 1.17155322636683
0.488231002695212 3 -0.351331060250331 0.95364152743597 -0.203153199279228 7 4101 -0.671444674593072 -0.938427963784558
-1.41343872248584 2 0.283973549065634 1.02466556588597 -0.318541358805203 7 4105 -0.671444674593072 -0.682672668008632
-0.0868864629885991 4 2.36315227046334 1.00670795588223 -0.303734901592049 7 4107 -0.671444674593072 -0.55479502012067
0.546317785174591 2 -0.235821131283792 -0.38479196583583 -0.352627416928428 7 4158 -0.643874397297209 -2.02538797083224
1.37286810020836 10 -0.651656875563334 0.563392667898033 0.237789186427455 7 4170 -0.643874397297209 -1.25812208350446
0.598588154916716 3 -0.351331060250331 -0.340455487949162 -0.403072962671514 7 4232 -0.616304120001346 -2.02538797083224
1.48973309858322 2 -0.755615811633219 -0.270120909737442 -0.152759458940421 7 4233 -0.616304120001346 -1.96144914688826
0.0326989364711915 4 -0.668983364908315 -0.197780726190692 -0.309972008869325 7 4234 -0.616304120001346 -1.89751032294428
0.604448365470934 55 -0.0405043423040093 -0.0988935536268703 -0.32464065522733 7 4235 -0.616304120001346 -1.8335714990003
1.70066611618727 2 -0.928880705083028 1.01009285669756 -0.297977111506397 7 4251 -0.616304120001346 -0.810550315896595
0.72572784877946 6 1.15029801631468 1.06035708725137 -0.357812995118941 7 4253 -0.616304120001346 -0.682672668008632
1.3486196813045 3 -0.120311202317254 1.06169703002876 -0.31447481958731 7 4254 -0.616304120001346 -0.618733844064651
0.875135703138069 3 -0.120311202317254 0.96371638247368 -0.238956645616125 7 4257 -0.616304120001346 -0.426917372232707
0.181636911970967 13 0.137364793069643 -0.179253400457034 -0.37553786652387 7 4308 -0.588733842705483 -1.89751032294428
1.77884790451096 4 0.457238442515443 -0.0706920981254568 -0.378485933736886 7 4309 -0.588733842705483 -1.8335714990003
0.452035002461735 2 0.283973549065634 0.3391098967375 -0.328099087854539 7 4312 -0.588733842705483 -1.64175502716835
0.416167480334238 2 -0.0625562378339837 0.870014945808232 -0.135087570393479 7 4319 -0.588733842705483 -1.19418325956048
0.356670508157335 3 -0.928880705083028 0.855780859750974 0.273384909490616 7 4320 -0.588733842705483 -1.1302444356165
0.711782028851737 4 0.19734110234073 -0.255639380214857 -0.450446196202523 7 4381 -0.56116356540962 -1.96144914688826
1.38741836164172 2 3.576006524612 0.795911708118515 -0.243859385313527 7 4391 -0.56116356540962 -1.32206090744845
1.36285141666511 4 -0.58235091818341 0.816503049159396 -0.160114651173378 7 4393 -0.56116356540962 -1.19418325956048
1.25037094954864 5 0.180014612995749 0.824937285966483 0.0742855169330396 7 4394 -0.56116356540962 -1.1302444356165
2.32226470230713 2 -0.0625562378339837 1.01024837048507 -0.223653822670458 7 4400 -0.56116356540962 -0.746611491952614
0.847057063294933 4 -0.668983364908315 1.0063381539595 -0.331470103110325 7 4402 -0.56116356540962 -0.618733844064651
1.17586710565269 5 2.95225290819269 0.199762902556165 -0.0446650805470804 7 4460 -0.533593288113756 -1.64175502716835
1.56330627190006 5 0.942380144174908 0.283473429662408 0.0338497615296524 7 4461 -0.533593288113756 -1.57781620322437
-1.24346458881506 7 -0.730863683997533 0.40021706658348 0.0248805482583163 7 4462 -0.533593288113756 -1.51387737928039
-0.0483310111766528 5 -0.513044960803486 0.527758702350297 0.106923702140068 7 4463 -0.533593288113756 -1.44993855533641
0.244741550316988 5 0.0414026982359016 0.638485096441511 0.152219820375997 7 4464 -0.533593288113756 -1.38599973139243
1.88292766546528 2 -0.235821131283792 0.749671336142257 0.0687639329552738 7 4466 -0.533593288113756 -1.25812208350446
-2.38376790237187 3 -0.120311202317254 0.978368881034018 -0.279568447615987 7 4476 -0.533593288113756 -0.618733844064651
-2.50878435311321 3 -0.697860847149948 0.973658018054078 -0.0500317780124478 7 4479 -0.533593288113756 -0.426917372232707
-2.27155258470802 2 -0.0625562378339837 0.973236622081897 -0.237506216327786 7 4480 -0.533593288113756 -0.362978548288726
0.38879169887616 2 0.110708655615825 0.0523733077417549 -0.280079072588991 7 4532 -0.506023010817893 -1.76963267505632
0.779660800989993 3 -0.697860847149948 0.0826123377887164 -0.102403987476389 7 4533 -0.506023010817893 -1.70569385111233
1.16945163786786 4 0.19734110234073 0.208131312529239 0.614481025626359 7 4535 -0.506023010817893 -1.57781620322437
1.13444690261522 12 -0.58235091818341 0.296422301289572 0.429857126497356 7 4536 -0.506023010817893 -1.51387737928039
0.394160437261788 65 0.953042599156434 0.408605532754278 0.110381320948859 7 4537 -0.506023010817893 -1.44993855533641
1.50426392236821 5 -0.790268790323181 0.625997655943294 0.296651721597258 7 4539 -0.506023010817893 -1.32206090744845
0.79193845199208 6 -0.409086024733601 0.687476884199951 0.610038792902256 7 4540 -0.506023010817893 -1.25812208350446
0.628419758204839 7 0.952280995229183 0.728247194134745 0.277968754526617 7 4541 -0.506023010817893 -1.19418325956048
1.23673578559681 4 0.19734110234073 0.842405884669081 0.0627995932343617 7 4543 -0.506023010817893 -1.06630561167252
1.8492739221323 2 0.80376822941506 0.975462754182694 -0.212996540075139 7 4551 -0.506023010817893 -0.55479502012067
-1.45764156412809 5 -0.305127088663716 0.969116269052366 -0.296209699733771 7 4554 -0.506023010817893 -0.362978548288726
0.999871099189914 7 3.82352780096887 0.0413308059360388 -0.163332168379807 7 4607 -0.47845273352203 -1.70569385111233
1.26313239807566 3 0.110708655615825 0.0759997018854346 0.794885197032789 7 4608 -0.47845273352203 -1.64175502716835
1.90005000274978 5 -0.513044960803486 0.142237495183622 0.80821431096658 7 4609 -0.47845273352203 -1.57781620322437
0.163901550938496 8 0.0240762088909208 0.230169859745563 0.71612951546826 7 4610 -0.47845273352203 -1.51387737928039
0.467085429934957 50 6.76408056408848 0.338078314052931 0.288126781226305 7 4611 -0.47845273352203 -1.44993855533641
0.691125960767668 18 -0.601602573011168 0.435598833487396 0.157283665014916 7 4612 -0.47845273352203 -1.38599973139243
1.40108910128103 4 1.32356290976449 0.080003911081688 -0.234912852496998 7 4683 -0.450882456226167 -1.57781620322437
1.03170294696913 6 -0.293576095767063 0.18766681659236 0.249842129046681 7 4684 -0.450882456226167 -1.51387737928039
0.596551086800742 50 0.145361634305787 0.303353043322639 0.444279993598513 7 4685 -0.450882456226167 -1.44993855533641
0.150810645313855 31 -0.336426553286907 0.393738534037957 0.384943621712054 7 4686 -0.450882456226167 -1.38599973139243
0.884225472852216 9 -0.505344298872385 0.465994134544671 0.576511988042474 7 4687 -0.450882456226167 -1.32206090744845
0.276423380914015 14 -0.136812620741043 0.560304277188786 0.615101731938086 7 4688 -0.450882456226167 -1.25812208350446
0.634331397650348 9 0.110708655615825 0.651012599890511 0.850215341338862 7 4689 -0.450882456226167 -1.19418325956048
1.85193533483533 3 0.226218584582363 0.728761766888874 0.570041728565411 7 4690 -0.450882456226167 -1.1302444356165
-0.630034779533123 5 -0.027903259144022 0.208832815404156 -0.350918226689341 7 4758 -0.423312178930304 -1.51387737928039
0.361583051699943 50 0.207736995947718 0.304018124585461 0.780892428724623 7 4759 -0.423312178930304 -1.44993855533641
-0.285739798650775 14 0.40773418724407 0.3717531608979 0.8130437255707 7 4760 -0.423312178930304 -1.38599973139243
0.513471693690593 19 0.0195166064317161 0.416053392860105 0.820131592901035 7 4761 -0.423312178930304 -1.32206090744845
0.850231334255528 7 -0.483342407640661 0.497544155609287 0.597739637810376 7 4762 -0.423312178930304 -1.25812208350446
0.501205245920049 13 -0.609007055637228 0.583602508054976 0.55433065326392 7 4763 -0.423312178930304 -1.19418325956048
0.502027561392492 28 0.519118761604661 0.308804892628425 0.22155642765224 7 4833 -0.39574190163444 -1.44993855533641
0.512317907163328 10 -0.513044960803486 0.367266613264372 0.898959573678666 7 4834 -0.39574190163444 -1.38599973139243
0.942801551932586 24 0.154024878978277 0.421759448689625 0.703577904805757 7 4835 -0.39574190163444 -1.32206090744845
0.796948727465739 39 -0.34244568109906 0.475089941981883 0.690625061555165 7 4836 -0.39574190163444 -1.25812208350446
0.624068171319177 29 -0.498705797207639 0.542905257190122 0.505570132610593 7 4837 -0.39574190163444 -1.19418325956048
0.369209868451158 4 -0.495718471458506 0.601961683243519 0.403947957941245 7 4838 -0.39574190163444 -1.1302444356165
0.928718605101533 13 -0.34244568109906 0.677953120190496 0.44409502270983 7 4839 -0.39574190163444 -1.06630561167252
0.0284188583994734 13 -0.155852718922343 0.947707670023635 -0.0161622849022404 7 4843 -0.39574190163444 -0.810550315896595
0.335693271859496 29 1.15029801631468 0.977404870732331 -0.226958468818131 7 4844 -0.39574190163444 -0.746611491952614
-0.855447929790156 27 -0.107476765765416 0.997767875876775 -0.350547631236653 7 4845 -0.39574190163444 -0.682672668008632
1.0165622026893 3 1.15029801631468 0.327000664722945 -0.309947399708632 7 4907 -0.368171624338577 -1.44993855533641
0.630169448022879 10 -0.201168152593831 0.380449964992932 0.214882488394875 7 4908 -0.368171624338577 -1.38599973139243
1.7084007432107 2 0.110708655615825 0.438092722386672 0.327413822479738 7 4909 -0.368171624338577 -1.32206090744845
0.492897132660153 2 -0.235821131283792 0.549952427592278 0.603437447946432 7 4911 -0.368171624338577 -1.19418325956048
1.51692270325618 3 -0.120311202317254 0.66649563057615 0.713137715850783 7 4913 -0.368171624338577 -1.06630561167252
0.517010171854786 29 -0.0685308893322546 0.507824100888632 -0.199751790256002 7 4984 -0.340601347042714 -1.25812208350446
1.14708902100575 5 0.110708655615825 0.609194632070007 0.171161365466667 7 4986 -0.340601347042714 -1.1302444356165
-0.0895205969253429 12 -0.611228400425044 0.896967500234591 0.268941746218053 7 4991 -0.340601347042714 -0.810550315896595
-1.12626895255763 3 -0.466840989216872 0.998586602672052 -0.223678327256144 7 4993 -0.340601347042714 -0.682672668008632
1.80517247046428 2 -0.0625562378339837 0.764525041327088 0.0604649171965124 7 5063 -0.313031069746851 -0.938427963784558
0.0968583382719123 17 -0.0727482903898538 0.851743185240428 0.0134330505288177 7 5065 -0.313031069746851 -0.810550315896595
-0.341051349369414 7 -0.0378041101982971 0.877785276322829 -0.291777950812044 7 5066 -0.313031069746851 -0.746611491952614
0.167341307844076 8 0.890400676139965 0.805013389709182 0.161040358760658 7 5138 -0.285460792450988 -0.874489139840577
0.77319507301616 5 -0.166515173903869 0.829672059508281 -0.000944168735872641 7 5139 -0.285460792450988 -0.810550315896595
1.30699292757441 2 0.283973549065634 0.854627211701329 -1.26470301160168 7 5140 -0.285460792450988 -0.746611491952614
1.15606202406238 3 -0.58235091818341 0.958112417178262 0.152294810261618 1 6110 0.0729528123952335 -0.235100900400763
-1.13258038512431 5 -0.443739003423563 -0.35121047287234 -0.940543561713591 4 6128 0.0729528123952335 0.915797930590902
-0.773645821935547 2 0.110708655615825 -0.572930563395647 -1.01753915149171 4 6130 0.0729528123952335 1.04367557847886
-1.34727993656833 2 -0.928880705083028 0.474877913826149 0.338813504797858 1 6197 0.100523089691097 0.596103810870995
1.7524636718225 2 -0.928880705083028 -0.404267381732704 0.0293612866532487 4 6202 0.100523089691097 0.915797930590902
-0.914440502020354 3 0.226218584582363 -0.498095429030564 0.380613402954178 4 6203 0.100523089691097 0.979736754534883
-0.61812003847943 3 -0.697860847149948 -0.40977620342975 0.291950359263198 4 6276 0.12809336698696 0.915797930590902
-2.11047943138967 5 -0.651656875563334 -0.56637940947863 0.634442513934079 4 6425 0.183233921578686 0.979736754534883
-1.39346258254306 2 -0.755615811633219 -0.669012211616755 0.439556506294425 4 6426 0.183233921578686 1.04367557847886
-1.07294364666855 2 -0.928880705083028 -0.711103871032104 0.71847954033401 4 6500 0.210804198874549 1.04367557847886
-1.15343113350773 3 -0.58235091818341 -0.752328728600228 -0.869317598345351 4 6574 0.238374476170413 1.04367557847886
1.17095944885022 2 0.977033122864869 1.10418519800859 0.0276158176171539 1 6630 0.265944753466276 -0.1072232525128
-0.56052402552818 4 -0.409086024733601 -0.907729720012759 0.655591500923301 4 6649 0.265944753466276 1.10761440242285
0.368405794227622 48 0.269534807944816 0.962098617385095 -0.276371115705549 1 6701 0.293515030762139 -0.299039724344744
-0.851058103894641 7 0.110708655615825 -0.943629051059788 0.870836653248425 4 6723 0.293515030762139 1.10761440242285
-0.0207357159294056 4 -0.668983364908315 -1.05433633876904 -0.215660387547709 4 6726 0.293515030762139 1.29943087425479
0.4880373220754 4 -0.842248258358123 -0.798315155662153 -0.953118348321776 4 6796 0.321085308058002 1.04367557847886
0.186341845287181 6 -0.640105882666681 -1.12538815569886 0.135107014816267 4 6799 0.321085308058002 1.23549205031081
0.494610846056499 11 -0.897377997183063 0.762860112006715 -1.30674292553985 1 6841 0.348655585353865 -0.810550315896595
-0.915182159580901 9 -0.312827750594818 -0.761999918472361 -0.302807543488698 4 6870 0.348655585353865 1.04367557847886
-0.250238200732172 11 -0.267323839183757 -1.13971749074618 0.244828721590024 4 6873 0.348655585353865 1.23549205031081
-1.94139332251189 2 -0.755615811633219 -1.1509117278689 -0.386803757292585 4 6875 0.348655585353865 1.36336969819877
0.962436336805267 2 -0.755615811633219 -1.62555421459424 0.0076231877925842 4 6877 0.348655585353865 1.49124734608673
1.94783664902734 2 -0.928880705083028 0.71834281290272 0.110283242670162 1 6915 0.376225862649728 -0.810550315896595
0.461528228112431 15 -0.674758861356643 0.771579789323758 0.115557833887117 1 6916 0.376225862649728 -0.746611491952614
-0.00129252999837459 2 -0.58235091818341 -1.06504351820867 0.946229678818598 4 6946 0.376225862649728 1.17155322636683
0.000991073024016365 12 0.139586137857459 -1.14536917516919 0.272071999948036 4 6947 0.376225862649728 1.23549205031081
0.477679981523789 61 -0.531223572575269 0.758897719705207 0.432730675723725 1 6990 0.403796139945592 -0.746611491952614
-0.736077685067038 15 -0.767166804529872 0.793192564926258 0.296925077001862 1 6991 0.403796139945592 -0.682672668008632
-0.466787656947975 13 -0.928880705083028 0.820138253382823 0.158782336920497 1 6992 0.403796139945592 -0.618733844064651
-2.26191225838553 2 -0.755615811633219 -0.732089490943251 -0.490752370148091 4 7018 0.403796139945592 1.04367557847886
-1.3400538484081 10 -0.339780067353678 -0.902496825931228 0.173544446725735 4 7019 0.403796139945592 1.10761440242285
-0.278095655204275 20 0.370605995790538 -1.1327973722931 0.159750102810496 4 7021 0.403796139945592 1.23549205031081
