"cell","left","top","right","bottom","GD_mean","GD_median","nb_species","nb_indv_mean","nb_indv_median","nb_indv_sd"
4099,-6.3675304452e6,-1.5422301365e6,-6.1675304452e6,-1.7422301365e6,0.0010131712259371835,0.0010131712259371835,1,3.0,3.0,NaN
4100,-6.3675304452e6,-1.3422301365e6,-6.1675304452e6,-1.5422301365e6,0.0,0.0,1,2.0,2.0,NaN
4101,-6.3675304452e6,-1.1422301365e6,-6.1675304452e6,-1.3422301365e6,0.016578454147396164,0.0015527950310559005,3,3.6666666666666665,2.0,2.886751345948129
4102,-6.3675304452e6,-942230.1365,-6.1675304452e6,-1.1422301365e6,0.007598784194528876,0.007598784194528876,1,2.0,2.0,NaN
4105,-6.3675304452e6,-342230.1365,-6.1675304452e6,-542230.1365,0.0014954697337349354,0.0014954697337349354,2,5.5,5.5,3.5355339059327378
4107,-6.3675304452e6,57769.86349999998,-6.1675304452e6,-142230.13650000002,0.00800899100899101,0.007754578754578756,4,11.5,11.5,7.767453465154029
4134,-6.3675304452e6,5.4577698635e6,-6.1675304452e6,5.2577698635e6,0.0,0.0,1,2.0,2.0,NaN
4158,-6.1675304452e6,-4.5422301365e6,-5.9675304452e6,-4.7422301365e6,0.017842535787321062,0.017842535787321062,2,4.0,4.0,2.8284271247461903
4159,-6.1675304452e6,-4.3422301365e6,-5.9675304452e6,-4.5422301365e6,0.018404907975460124,0.018404907975460124,1,2.0,2.0,NaN
4170,-6.1675304452e6,-2.1422301365e6,-5.9675304452e6,-2.3422301365e6,0.050764318879194435,0.003742508468696411,10,2.8,2.5,1.0327955589886446
4176,-6.1675304452e6,-942230.1365,-5.9675304452e6,-1.1422301365e6,0.0,0.0,2,5.5,5.5,2.1213203435596424
4181,-6.1675304452e6,57769.86349999998,-5.9675304452e6,-142230.13650000002,0.0007692307692307691,0.0007692307692307691,1,4.0,4.0,NaN
4223,-5.9675304452e6,-6.3422301365e6,-5.7675304452e6,-6.5422301365e6,0.004608294930875576,0.004608294930875576,1,2.0,2.0,NaN
4232,-5.9675304452e6,-4.5422301365e6,-5.7675304452e6,-4.7422301365e6,0.01906222611744084,0.004601226993865031,3,3.6666666666666665,2.0,2.886751345948129
4233,-5.9675304452e6,-4.3422301365e6,-5.7675304452e6,-4.5422301365e6,0.05885231097899493,0.05885231097899493,2,2.5,2.5,0.7071067811865476
4234,-5.9675304452e6,-4.1422301365e6,-5.7675304452e6,-4.3422301365e6,0.009317026623016124,0.0015337423312883436,4,2.75,3.0,0.5
4235,-5.9675304452e6,-3.9422301365e6,-5.7675304452e6,-4.1422301365e6,0.019204065688677056,0.0035098294158734966,55,4.5636363636363635,4.0,2.608842771433458
4236,-5.9675304452e6,-3.7422301365e6,-5.7675304452e6,-3.9422301365e6,0.10636494618187982,0.10636494618187982,1,3.0,3.0,NaN
4246,-5.9675304452e6,-1.7422301365e6,-5.7675304452e6,-1.9422301365e6,0.13429525402684064,0.13429525402684064,1,5.0,5.0,NaN
4251,-5.9675304452e6,-742230.1365,-5.7675304452e6,-942230.1365,0.07685089104443943,0.07685089104443943,2,2.0,2.0,0.0
4253,-5.9675304452e6,-342230.1365,-5.7675304452e6,-542230.1365,0.022388419358468813,0.0009532613857335191,6,8.0,6.0,7.563068160475615
4254,-5.9675304452e6,-142230.13650000002,-5.7675304452e6,-342230.1365,0.04923076923076924,0.0,3,4.333333333333333,2.0,4.041451884327381
4257,-5.9675304452e6,457769.8635,-5.7675304452e6,257769.86349999998,0.02704626186263663,0.0007668711656441718,3,4.333333333333333,4.0,2.516611478423583
4262,-5.9675304452e6,1.4577698635e6,-5.7675304452e6,1.2577698635e6,0.13740458015267176,0.13740458015267176,1,2.0,2.0,NaN
4307,-5.7675304452e6,-4.3422301365e6,-5.5675304452e6,-4.5422301365e6,0.0,0.0,1,2.0,2.0,NaN
4308,-5.7675304452e6,-4.1422301365e6,-5.5675304452e6,-4.3422301365e6,0.011248717322402565,0.00245398773006135,13,5.076923076923077,5.0,2.722178614686481
4309,-5.7675304452e6,-3.9422301365e6,-5.5675304452e6,-4.1422301365e6,0.08484017035922474,0.07021184047640962,4,6.0,4.5,4.96655480858378
4312,-5.7675304452e6,-3.3422301365e6,-5.5675304452e6,-3.5422301365e6,0.015836461824423078,0.015836461824423078,2,5.5,5.5,3.5355339059327378
4313,-5.7675304452e6,-3.1422301365e6,-5.5675304452e6,-3.3422301365e6,0.00526592943654555,0.00526592943654555,1,3.0,3.0,NaN
4314,-5.7675304452e6,-2.9422301365e6,-5.5675304452e6,-3.1422301365e6,0.15027532217997253,0.15027532217997253,1,4.0,4.0,NaN
4319,-5.7675304452e6,-1.9422301365e6,-5.5675304452e6,-2.1422301365e6,0.015133965790454559,0.015133965790454559,2,4.5,4.5,0.7071067811865476
4320,-5.7675304452e6,-1.7422301365e6,-5.5675304452e6,-1.9422301365e6,0.01403671408343341,0.004601226993865031,3,2.0,2.0,0.0
4331,-5.7675304452e6,457769.8635,-5.5675304452e6,257769.86349999998,0.0014104372355430183,0.0014104372355430183,1,2.0,2.0,NaN
4332,-5.7675304452e6,657769.8635,-5.5675304452e6,457769.8635,0.0020512820512820513,0.0020512820512820513,1,3.0,3.0,NaN
4333,-5.7675304452e6,857769.8635,-5.5675304452e6,657769.8635,0.052691148759022505,0.052691148759022505,1,3.0,3.0,NaN
4381,-5.5675304452e6,-4.3422301365e6,-5.3675304452e6,-4.5422301365e6,0.02199691009998174,0.01487487930420073,4,5.25,4.5,3.4034296427770228
4391,-5.5675304452e6,-2.3422301365e6,-5.3675304452e6,-2.5422301365e6,0.05170736341057561,0.05170736341057561,2,15.0,15.0,8.48528137423857
4393,-5.5675304452e6,-1.9422301365e6,-5.3675304452e6,-2.1422301365e6,0.05012512344614995,0.014067910709963714,4,3.0,3.0,0.816496580927726
4394,-5.5675304452e6,-1.7422301365e6,-5.3675304452e6,-1.9422301365e6,0.04347697642706079,0.03135313531353135,5,5.2,5.0,2.949576240750525
4398,-5.5675304452e6,-942230.1365,-5.3675304452e6,-1.1422301365e6,0.00043821209465381246,0.00043821209465381246,1,7.0,7.0,NaN
4400,-5.5675304452e6,-542230.1365,-5.3675304452e6,-742230.1365,0.1687141832019008,0.1687141832019008,2,4.5,4.5,3.5355339059327378
4402,-5.5675304452e6,-142230.13650000002,-5.3675304452e6,-342230.1365,0.026102433945073545,0.001692047377326565,4,2.75,3.0,0.5
4460,-5.3675304452e6,-3.3422301365e6,-5.1675304452e6,-3.5422301365e6,0.03956647410839931,0.02526118301051829,5,13.2,16.0,9.444575162494075
4461,-5.3675304452e6,-3.1422301365e6,-5.1675304452e6,-3.3422301365e6,0.06459281312588043,0.07923974069742845,5,7.4,4.0,8.203657720797473
4462,-5.3675304452e6,-2.9422301365e6,-5.1675304452e6,-3.1422301365e6,0.0018542164894323903,0.0,7,2.5714285714285716,2.0,0.7867957924694432
4463,-5.3675304452e6,-2.7422301365e6,-5.1675304452e6,-2.9422301365e6,0.008409302001559352,0.005411255411255411,5,3.2,3.0,1.0954451150103321
4464,-5.3675304452e6,-2.5422301365e6,-5.1675304452e6,-2.7422301365e6,0.012183507315152841,0.002185150695613701,5,4.8,5.0,2.16794833886788
4466,-5.3675304452e6,-2.1422301365e6,-5.1675304452e6,-2.3422301365e6,0.0967792726203351,0.0967792726203351,2,4.0,4.0,2.8284271247461903
4476,-5.3675304452e6,-142230.13650000002,-5.1675304452e6,-342230.1365,0.00043821209465381246,0.0,3,4.333333333333333,3.0,2.309401076758503
4479,-5.3675304452e6,457769.8635,-5.1675304452e6,257769.86349999998,0.0003741114852225963,0.0,3,2.6666666666666665,3.0,0.5773502691896258
4480,-5.3675304452e6,657769.8635,-5.1675304452e6,457769.8635,0.0005050505050505049,0.0005050505050505049,2,4.5,4.5,2.1213203435596424
4532,-5.1675304452e6,-3.7422301365e6,-4.9675304452e6,-3.9422301365e6,0.014618831189362006,0.014618831189362006,2,5.0,5.0,1.4142135623730951
4533,-5.1675304452e6,-3.5422301365e6,-4.9675304452e6,-3.7422301365e6,0.023969219179773044,0.016105417276720352,3,2.6666666666666665,3.0,0.5773502691896258
4534,-5.1675304452e6,-3.3422301365e6,-4.9675304452e6,-3.5422301365e6,0.22906793048973143,0.22906793048973143,1,2.0,2.0,NaN
4535,-5.1675304452e6,-3.1422301365e6,-4.9675304452e6,-3.3422301365e6,0.03924666240270719,0.013671980919870885,4,5.25,5.5,2.5
4536,-5.1675304452e6,-2.9422301365e6,-4.9675304452e6,-3.1422301365e6,0.037546661684194106,0.0058948784182972225,12,3.0,3.0,1.4142135623730951
4537,-5.1675304452e6,-2.7422301365e6,-4.9675304452e6,-2.9422301365e6,0.014718454346237126,0.0024691358024691358,65,7.430769230769231,5.0,8.687219834995455
4539,-5.1675304452e6,-2.3422301365e6,-4.9675304452e6,-2.5422301365e6,0.059944131473832075,0.03316749585406302,5,2.4,2.0,0.5477225575051661
4540,-5.1675304452e6,-2.1422301365e6,-4.9675304452e6,-2.3422301365e6,0.024344404611567668,0.005566082170995231,6,3.5,3.5,1.0488088481701516
4541,-5.1675304452e6,-1.9422301365e6,-4.9675304452e6,-2.1422301365e6,0.01979533829408714,0.0015797788309636653,7,7.428571428571429,7.0,2.370453040886408
4542,-5.1675304452e6,-1.7422301365e6,-4.9675304452e6,-1.9422301365e6,0.0,0.0,1,2.0,2.0,NaN
4543,-5.1675304452e6,-1.5422301365e6,-4.9675304452e6,-1.7422301365e6,0.042733479227868784,0.0411533266008038,4,5.25,5.0,3.304037933599835
4544,-5.1675304452e6,-1.3422301365e6,-4.9675304452e6,-1.5422301365e6,0.0010224948875255625,0.0010224948875255625,1,3.0,3.0,NaN
4551,-5.1675304452e6,57769.86349999998,-4.9675304452e6,-142230.13650000002,0.09274557129822833,0.09274557129822833,2,7.0,7.0,2.8284271247461903
4553,-5.1675304452e6,457769.8635,-4.9675304452e6,257769.86349999998,0.0,0.0,1,2.0,2.0,NaN
4554,-5.1675304452e6,657769.8635,-4.9675304452e6,457769.8635,0.001414141414141414,0.0011223344556677889,5,3.8,3.0,1.6431676725154984
4607,-4.9675304452e6,-3.5422301365e6,-4.7675304452e6,-3.7422301365e6,0.031669131795314207,0.015812081981805084,7,15.714285714285714,8.0,16.479424400488888
4608,-4.9675304452e6,-3.3422301365e6,-4.7675304452e6,-3.5422301365e6,0.04418454632945936,0.004191321499013807,3,5.0,5.0,1.0
4609,-4.9675304452e6,-3.1422301365e6,-4.7675304452e6,-3.3422301365e6,0.09889840039268764,0.11622495003908563,5,3.2,3.0,1.0954451150103321
4610,-4.9675304452e6,-2.9422301365e6,-4.7675304452e6,-3.1422301365e6,0.01099915438542327,0.012582814033158776,8,4.75,5.5,2.5495097567963922
4611,-4.9675304452e6,-2.7422301365e6,-4.7675304452e6,-2.9422301365e6,0.01614086393354864,0.0043503531589266075,50,24.2,7.0,49.88517427297311
4612,-4.9675304452e6,-2.5422301365e6,-4.7675304452e6,-2.7422301365e6,0.021429564978712637,0.002591343205116972,18,2.9444444444444446,3.0,1.1617543641469048
4613,-4.9675304452e6,-2.3422301365e6,-4.7675304452e6,-2.5422301365e6,0.0,0.0,1,5.0,5.0,NaN
4614,-4.9675304452e6,-2.1422301365e6,-4.7675304452e6,-2.3422301365e6,0.0020943434761847234,0.0020943434761847234,1,4.0,4.0,NaN
4615,-4.9675304452e6,-1.9422301365e6,-4.7675304452e6,-2.1422301365e6,0.10552763819095477,0.10552763819095477,1,4.0,4.0,NaN
4625,-4.9675304452e6,57769.86349999998,-4.7675304452e6,-142230.13650000002,0.0,0.0,1,3.0,3.0,NaN
4683,-4.7675304452e6,-3.1422301365e6,-4.5675304452e6,-3.3422301365e6,0.05260936006266379,0.02736076667591146,4,8.5,7.5,5.5677643628300215
4684,-4.7675304452e6,-2.9422301365e6,-4.5675304452e6,-3.1422301365e6,0.032970413311504,0.002558959067497967,6,3.8333333333333335,3.5,2.136976056643281
4685,-4.7675304452e6,-2.7422301365e6,-4.5675304452e6,-2.9422301365e6,0.019013167025344956,0.0036697931360651142,50,5.1,4.0,3.8452196667699345
4686,-4.7675304452e6,-2.5422301365e6,-4.5675304452e6,-2.7422301365e6,0.010818504490404677,0.0029702905899210053,31,3.7096774193548385,3.0,1.6771711975247046
4687,-4.7675304452e6,-2.3422301365e6,-4.5675304452e6,-2.5422301365e6,0.027359056465327523,0.009216589861751152,9,3.2222222222222223,3.0,1.4813657362192647
4688,-4.7675304452e6,-2.1422301365e6,-4.5675304452e6,-2.3422301365e6,0.012681719522884013,0.007927523617379171,14,4.285714285714286,3.0,3.8316208947805213
4689,-4.7675304452e6,-1.9422301365e6,-4.5675304452e6,-2.1422301365e6,0.019943930347361406,0.007154000338090754,9,5.0,4.0,2.8722813232690143
4690,-4.7675304452e6,-1.7422301365e6,-4.5675304452e6,-1.9422301365e6,0.09305834950751381,0.10087618886240642,3,5.333333333333333,5.0,1.5275252316519465
4693,-4.7675304452e6,-1.1422301365e6,-4.5675304452e6,-1.3422301365e6,0.10143650990814453,0.10143650990814453,1,6.0,6.0,NaN
4695,-4.7675304452e6,-742230.1365,-4.5675304452e6,-942230.1365,0.0007668711656441718,0.0007668711656441718,1,4.0,4.0,NaN
4741,-4.5675304452e6,-6.3422301365e6,-4.3675304452e6,-6.5422301365e6,0.0019443677362273413,0.0020657917054702677,3,2.6666666666666665,3.0,0.5773502691896258
4758,-4.5675304452e6,-2.9422301365e6,-4.3675304452e6,-3.1422301365e6,0.004028795713601734,0.0047491039426523305,5,4.6,5.0,1.1401754250991378
4759,-4.5675304452e6,-2.7422301365e6,-4.3675304452e6,-2.9422301365e6,0.014124216857631662,0.0019361910814347937,50,5.28,5.0,3.307628782566947
4760,-4.5675304452e6,-2.5422301365e6,-4.3675304452e6,-2.7422301365e6,0.006227717840431712,0.002968503892263715,14,5.857142857142857,4.5,5.0361331756256575
4761,-4.5675304452e6,-2.3422301365e6,-4.3675304452e6,-2.5422301365e6,0.017116348595661517,0.008385093167701863,19,4.7368421052631575,3.0,5.546190937763382
4762,-4.5675304452e6,-2.1422301365e6,-4.3675304452e6,-2.3422301365e6,0.026207459999765814,0.025896902723677732,7,3.2857142857142856,2.0,1.889822365046136
4763,-4.5675304452e6,-1.9422301365e6,-4.3675304452e6,-2.1422301365e6,0.016852797678858132,0.0030864197530864196,13,2.923076923076923,2.0,1.3204505835470495
4764,-4.5675304452e6,-1.7422301365e6,-4.3675304452e6,-1.9422301365e6,0.03668261562998405,0.03668261562998405,1,2.0,2.0,NaN
4765,-4.5675304452e6,-1.5422301365e6,-4.3675304452e6,-1.7422301365e6,0.10883280757097792,0.10883280757097792,1,2.0,2.0,NaN
4767,-4.5675304452e6,-1.1422301365e6,-4.3675304452e6,-1.3422301365e6,0.08385801085836012,0.08385801085836012,1,6.0,6.0,NaN
4772,-4.5675304452e6,-142230.13650000002,-4.3675304452e6,-342230.1365,0.03685897435897436,0.03685897435897436,1,2.0,2.0,NaN
4833,-4.3675304452e6,-2.7422301365e6,-4.1675304452e6,-2.9422301365e6,0.016870337944702548,0.0013701961009646908,28,6.178571428571429,5.0,3.7023873322049865
4834,-4.3675304452e6,-2.5422301365e6,-4.1675304452e6,-2.7422301365e6,0.017091384290764334,0.01488546586362783,10,3.2,3.0,1.1352924243950935
4835,-4.3675304452e6,-2.3422301365e6,-4.1675304452e6,-2.5422301365e6,0.029463373859259175,0.00930668508281238,24,5.125,5.0,2.6095560175431474
4836,-4.3675304452e6,-2.1422301365e6,-4.1675304452e6,-2.3422301365e6,0.024499192719870454,0.002666157796643978,39,3.6923076923076925,2.0,3.9679893234804773
4837,-4.3675304452e6,-1.9422301365e6,-4.1675304452e6,-2.1422301365e6,0.019686666818919698,0.002567399887196841,29,3.2413793103448274,3.0,1.353703185809554
4838,-4.3675304452e6,-1.7422301365e6,-4.1675304452e6,-1.9422301365e6,0.014261148631096333,0.01520104354074734,4,3.25,3.0,1.5
4839,-4.3675304452e6,-1.5422301365e6,-4.1675304452e6,-1.7422301365e6,0.02894312275626467,0.004633793733035662,13,3.6923076923076925,3.0,2.2130151145972543
4843,-4.3675304452e6,-742230.1365,-4.1675304452e6,-942230.1365,0.009266716702877676,0.0,13,4.230769230769231,4.0,2.9764029228204905
4844,-4.3675304452e6,-542230.1365,-4.1675304452e6,-742230.1365,0.013669123924779255,0.0009340359251344859,29,8.0,7.0,6.3358391032961965
4845,-4.3675304452e6,-342230.1365,-4.1675304452e6,-542230.1365,0.0030292461086778404,0.0,27,4.37037037037037,4.0,2.6623897326122425
4907,-4.1675304452e6,-2.7422301365e6,-3.9675304452e6,-2.9422301365e6,0.03234492538574106,0.02573205660438078,3,8.0,5.0,6.082762530298219
4908,-4.1675304452e6,-2.5422301365e6,-3.9675304452e6,-2.7422301365e6,0.019839201918196124,0.004817007018251294,10,4.1,4.5,1.7919573407620817
4909,-4.1675304452e6,-2.3422301365e6,-3.9675304452e6,-2.5422301365e6,0.07760653026397134,0.07760653026397134,2,5.0,5.0,1.4142135623730951
4911,-4.1675304452e6,-1.9422301365e6,-3.9675304452e6,-2.1422301365e6,0.01667660251064203,0.01667660251064203,2,4.0,4.0,0.0
4913,-4.1675304452e6,-1.5422301365e6,-3.9675304452e6,-1.7422301365e6,0.060911785974853784,0.012618296529968454,3,4.333333333333333,4.0,0.5773502691896258
4982,-3.9675304452e6,-2.5422301365e6,-3.7675304452e6,-2.7422301365e6,0.0552096723021924,0.0552096723021924,1,4.0,4.0,NaN
4983,-3.9675304452e6,-2.3422301365e6,-3.7675304452e6,-2.5422301365e6,0.0025634803601316584,0.0025634803601316584,1,3.0,3.0,NaN
4984,-3.9675304452e6,-2.1422301365e6,-3.7675304452e6,-2.3422301365e6,0.017193137736823908,0.00659978461243017,29,4.482758620689655,4.0,1.7651525562392703
4986,-3.9675304452e6,-1.7422301365e6,-3.7675304452e6,-1.9422301365e6,0.03815195845839371,0.00842548709847288,5,5.0,5.0,2.1213203435596424
4991,-3.9675304452e6,-742230.1365,-3.7675304452e6,-942230.1365,0.007982347460412783,0.004516129032258065,12,2.9166666666666665,3.0,0.90033663737852
4993,-3.9675304452e6,-342230.1365,-3.7675304452e6,-542230.1365,0.002150537634408602,0.001075268817204301,3,3.3333333333333335,4.0,1.1547005383792515
5063,-3.7675304452e6,-1.1422301365e6,-3.5675304452e6,-1.3422301365e6,0.08771302661286856,0.08771302661286856,2,4.5,4.5,0.7071067811865476
5064,-3.7675304452e6,-942230.1365,-3.5675304452e6,-1.1422301365e6,0.0,0.0,1,3.0,3.0,NaN
5065,-3.7675304452e6,-742230.1365,-3.5675304452e6,-942230.1365,0.010104763249698622,0.002150537634408602,17,4.470588235294118,4.0,3.0642626979997885
5066,-3.7675304452e6,-542230.1365,-3.5675304452e6,-742230.1365,0.005806856315941039,0.0014336917562724014,7,4.571428571428571,5.0,2.5071326821120348
5137,-3.5675304452e6,-1.1422301365e6,-3.3675304452e6,-1.3422301365e6,0.04180064308681672,0.04180064308681672,1,2.0,2.0,NaN
5138,-3.5675304452e6,-942230.1365,-3.3675304452e6,-1.1422301365e6,0.011047120228050801,0.010298240599859978,8,7.25,5.0,6.881652625434014
5139,-3.5675304452e6,-742230.1365,-3.3675304452e6,-942230.1365,0.023773966858986872,0.02782610989506504,5,4.2,4.0,2.4899799195977463
5140,-3.5675304452e6,-542230.1365,-3.3675304452e6,-742230.1365,0.04670540288599746,0.04670540288599746,2,5.5,5.5,0.7071067811865476
5289,-3.1675304452e6,-342230.1365,-2.9675304452e6,-542230.1365,0.002154011847065159,0.002154011847065159,1,3.0,3.0,NaN
5404,-2.7675304452e6,-6.9422301365e6,-2.5675304452e6,-7.1422301365e6,0.0016611295681063123,0.0016611295681063123,1,2.0,2.0,NaN
6110,-967530.4452,1.0577698635e6,-767530.4452,857769.8635,0.03858749203037153,0.0030864197530864196,3,3.0,3.0,0.0
6112,-967530.4452,1.4577698635e6,-767530.4452,1.2577698635e6,0.0,0.0,1,2.0,2.0,NaN
6127,-967530.4452,4.4577698635e6,-767530.4452,4.2577698635e6,0.0,0.0,1,2.0,2.0,NaN
6128,-967530.4452,4.6577698635e6,-767530.4452,4.4577698635e6,0.0021334358191824393,0.0004422302206565713,5,3.4,3.0,2.073644135332772
6129,-967530.4452,4.8577698635e6,-767530.4452,4.6577698635e6,0.0010451493708139926,0.0010451493708139926,1,8.0,8.0,NaN
6130,-967530.4452,5.0577698635e6,-767530.4452,4.8577698635e6,0.003359511762691578,0.003359511762691578,2,5.0,5.0,2.8284271247461903
6197,-767530.4452,3.6577698635e6,-567530.4452,3.4577698635e6,0.0016260162601626016,0.0016260162601626016,2,2.0,2.0,0.0
6202,-767530.4452,4.6577698635e6,-567530.4452,4.4577698635e6,0.08205521472392638,0.08205521472392638,2,2.0,2.0,0.0
6203,-767530.4452,4.8577698635e6,-567530.4452,4.6577698635e6,0.002811411253832418,0.001568910945254191,3,5.333333333333333,5.0,1.5275252316519465
6204,-767530.4452,5.0577698635e6,-567530.4452,4.8577698635e6,0.0,0.0,1,2.0,2.0,NaN
6273,-567530.4452,4.0577698635e6,-367530.44519999996,3.8577698635e6,0.0,0.0,1,2.0,2.0,NaN
6275,-567530.4452,4.4577698635e6,-367530.44519999996,4.2577698635e6,0.0,0.0,1,3.0,3.0,NaN
6276,-567530.4452,4.6577698635e6,-367530.44519999996,4.4577698635e6,0.00408997955010225,0.002044989775051125,3,2.6666666666666665,3.0,0.5773502691896258
6277,-567530.4452,4.8577698635e6,-367530.44519999996,4.6577698635e6,0.0,0.0,1,3.0,3.0,NaN
6352,-367530.44519999996,5.0577698635e6,-167530.44519999996,4.8577698635e6,0.0,0.0,1,3.0,3.0,NaN
6424,-167530.44519999996,4.6577698635e6,32469.55480000004,4.4577698635e6,0.010736196319018405,0.010736196319018405,1,2.0,2.0,NaN
6425,-167530.44519999996,4.8577698635e6,32469.55480000004,4.6577698635e6,0.0006191950464396284,0.0,5,2.8,3.0,0.44721359549995787
6426,-167530.44519999996,5.0577698635e6,32469.55480000004,4.8577698635e6,0.0015337423312883436,0.0015337423312883436,2,2.5,2.5,0.7071067811865476
6429,-167530.44519999996,5.6577698635e6,32469.55480000004,5.4577698635e6,0.0304305225024533,0.0304305225024533,1,5.0,5.0,NaN
6499,32469.55480000004,4.8577698635e6,232469.55480000004,4.6577698635e6,0.007461150298241854,0.007461150298241854,1,3.0,3.0,NaN
6500,32469.55480000004,5.0577698635e6,232469.55480000004,4.8577698635e6,0.0023006134969325155,0.0023006134969325155,2,2.0,2.0,0.0
6574,232469.55480000004,5.0577698635e6,432469.55480000004,4.8577698635e6,0.0020778983642203365,0.003067484662576687,3,3.0,2.0,1.7320508075688772
6575,232469.55480000004,5.2577698635e6,432469.55480000004,5.0577698635e6,0.007668711656441718,0.007668711656441718,1,2.0,2.0,NaN
6630,432469.55480000004,1.4577698635e6,632469.5548,1.2577698635e6,0.039321593774623215,0.039321593774623215,2,7.5,7.5,6.363961030678928
6643,432469.55480000004,4.0577698635e6,632469.5548,3.8577698635e6,0.0,0.0,1,3.0,3.0,NaN
6645,432469.55480000004,4.4577698635e6,632469.5548,4.2577698635e6,0.0018404907975460123,0.0018404907975460123,1,6.0,6.0,NaN
6649,432469.55480000004,5.2577698635e6,632469.5548,5.0577698635e6,0.00439910223049504,0.0020497382033213673,4,3.5,3.0,1.0
6701,632469.5548,857769.8635,832469.5548,657769.8635,0.014246649913753713,0.002194426157559798,48,5.458333333333333,4.0,3.908301766117282
6718,632469.5548,4.2577698635e6,832469.5548,4.0577698635e6,0.0,0.0,1,2.0,2.0,NaN
6719,632469.5548,4.4577698635e6,832469.5548,4.2577698635e6,0.0038583205521472395,0.0038583205521472395,1,4.0,4.0,NaN
6723,632469.5548,5.2577698635e6,832469.5548,5.0577698635e6,0.003046115059824634,0.0015455950540958269,7,5.0,5.0,2.516611478423583
6726,632469.5548,5.8577698635e6,832469.5548,5.6577698635e6,0.0087080446242607,0.0,4,2.75,2.5,0.9574271077563381
6773,832469.5548,457769.8635,1.0324695548e6,257769.86349999998,0.003067484662576687,0.003067484662576687,1,2.0,2.0,NaN
6774,832469.5548,657769.8635,1.0324695548e6,457769.8635,0.0,0.0,1,2.0,2.0,NaN
6792,832469.5548,4.2577698635e6,1.0324695548e6,4.0577698635e6,0.0,0.0,1,4.0,4.0,NaN
6796,832469.5548,5.0577698635e6,1.0324695548e6,4.8577698635e6,0.01657439273779241,0.003067484662576687,4,2.25,2.0,0.5
6797,832469.5548,5.2577698635e6,1.0324695548e6,5.0577698635e6,0.011245877920686966,0.011245877920686966,1,3.0,3.0,NaN
6799,832469.5548,5.6577698635e6,1.0324695548e6,5.4577698635e6,0.011315867836746521,0.0016025641025641027,6,2.8333333333333335,3.0,0.752772652709081
6800,832469.5548,5.8577698635e6,1.0324695548e6,5.6577698635e6,0.04638956262583028,0.04638956262583028,1,3.0,3.0,NaN
6834,1.0324695548e6,-2.1422301365e6,1.2324695548e6,-2.3422301365e6,0.054202326091727024,0.054202326091727024,1,7.0,7.0,NaN
6841,1.0324695548e6,-742230.1365,1.2324695548e6,-942230.1365,0.016712794828833775,0.0034602076124567475,11,2.090909090909091,2.0,0.30151134457776363
6870,1.0324695548e6,5.0577698635e6,1.2324695548e6,4.8577698635e6,0.0028087747774383238,0.0011594202898550724,9,3.7777777777777777,3.0,1.9860625479688307
6871,1.0324695548e6,5.2577698635e6,1.2324695548e6,5.0577698635e6,0.003067484662576687,0.003067484662576687,1,2.0,2.0,NaN
6872,1.0324695548e6,5.4577698635e6,1.2324695548e6,5.2577698635e6,0.0,0.0,1,2.0,2.0,NaN
6873,1.0324695548e6,5.6577698635e6,1.2324695548e6,5.4577698635e6,0.006513783224337608,0.0032948929159802307,11,3.909090909090909,3.0,1.3751033019046572
6874,1.0324695548e6,5.8577698635e6,1.2324695548e6,5.6577698635e6,0.010434782608695653,0.010434782608695653,1,2.0,2.0,NaN
6875,1.0324695548e6,6.0577698635e6,1.2324695548e6,5.8577698635e6,0.0007668711656441718,0.0007668711656441718,2,2.5,2.5,0.7071067811865476
6877,1.0324695548e6,6.4577698635e6,1.2324695548e6,6.2577698635e6,0.03020436531804269,0.03020436531804269,2,2.5,2.5,0.7071067811865476
6908,1.2324695548e6,-2.1422301365e6,1.4324695548e6,-2.3422301365e6,0.0010857763300760044,0.0010857763300760044,1,3.0,3.0,NaN
6909,1.2324695548e6,-1.9422301365e6,1.4324695548e6,-2.1422301365e6,0.0,0.0,1,5.0,5.0,NaN
6915,1.2324695548e6,-742230.1365,1.4324695548e6,-942230.1365,0.10506134969325152,0.10506134969325152,2,2.0,2.0,0.0
6916,1.2324695548e6,-542230.1365,1.4324695548e6,-742230.1365,0.016027791409167012,0.0015337423312883436,15,2.7333333333333334,3.0,0.7988086367179803
6943,1.2324695548e6,4.8577698635e6,1.4324695548e6,4.6577698635e6,0.01063290465956255,0.01063290465956255,1,3.0,3.0,NaN
6944,1.2324695548e6,5.0577698635e6,1.4324695548e6,4.8577698635e6,0.0036909532944595343,0.0036909532944595343,1,5.0,5.0,NaN
6945,1.2324695548e6,5.2577698635e6,1.4324695548e6,5.0577698635e6,0.0,0.0,1,8.0,8.0,NaN
6946,1.2324695548e6,5.4577698635e6,1.4324695548e6,5.2577698635e6,0.008924884827086199,0.008924884827086199,2,3.0,3.0,0.0
6947,1.2324695548e6,5.6577698635e6,1.4324695548e6,5.4577698635e6,0.00895070448445903,0.001458183226698967,12,5.083333333333333,5.0,1.6213537179739277
6948,1.2324695548e6,5.8577698635e6,1.4324695548e6,5.6577698635e6,0.0,0.0,1,4.0,4.0,NaN
6990,1.4324695548e6,-542230.1365,1.6324695548e6,-742230.1365,0.016358646291136637,0.001226993865030675,61,3.1475409836065573,3.0,1.3519870015865598
